종목,코드,시장,구분,돌파모드,점수,이격ATR,돌파선,돌파봉종가,돌파봉대금_억,돌파봉대금배수,기준봉(KST),돌파봉(KST),_bar_time_full,_base,_match,_early_trigger,_early_tf,_waiting,_current_amount,_current_ratio,_current_level,_current_close,_bar_time
LG생활건강,051900,KOSPI,제외,제외,55.57906322125988,-1.14,300000.0,294000.0,10.8,0.38,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,10.881,0.29626309883958857,300000.0,292500.0,2026-09-23T14:00:00+09:00
오리온,271560,KOSPI,제외,제외,47.50483130932858,-1.3,111500.0,110000.0,15.5,1.26,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,14.095026,0.8688669518110756,111500.0,109800.0,2026-09-23T14:00:00+09:00
현대제철,004020,KOSPI,제외,제외,52.58210420424824,-4.3,35750.0,32300.0,54.0,1.75,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,85.6034385,1.9327191168406406,35750.0,31650.0,2026-09-23T14:00:00+09:00
LG디스플레이,034220,KOSPI,제외,제외,59.09521542111024,0.18,8870.0,8490.0,31.5,1.32,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,34.055675,0.9135501516270053,8870.0,8500.0,2026-09-23T14:00:00+09:00
KCC,002380,KOSPI,제외,제외,56.10300131393795,1.02,482000.0,474500.0,8.2,0.64,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,10.95941,0.6544785373528202,482000.0,473000.0,2026-09-23T14:00:00+09:00
현대해상,001450,KOSPI,제외,제외,41.94923125801845,-1.26,47950.0,47450.0,21.8,0.96,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,30.70572,0.9390033534982162,47950.0,47400.0,2026-09-23T14:00:00+09:00
한화엔진,082740,KOSPI,제외,제외,32.1700071198364,-3.45,49700.0,47400.0,48.1,1.48,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,38.62962,0.8551295986503386,49600.0,47550.0,2026-09-23T14:00:00+09:00
일진전기,103590,KOSPI,제외,제외,47.142873350037014,2.79,83700.0,81800.0,57.9,4.01,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,107.251776,5.591602672767886,83700.0,81600.0,2026-09-23T14:00:00+09:00
OCI홀딩스,010060,KOSPI,제외,제외,71.1472548847427,1.59,206500.0,205000.0,123.0,2.31,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,96.57267,1.2810284820988282,207500.0,205500.0,2026-09-23T14:00:00+09:00
CJ,001040,KOSPI,제외,제외,64.69247235266116,-0.2,132300.0,129800.0,15.0,0.87,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,20.552235,0.9252236968994264,132300.0,129300.0,2026-09-23T14:00:00+09:00
한미사이언스,008930,KOSPI,제외,제외,52.1062600811823,1.86,53400.0,52600.0,6.5,0.43,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,8.152524,0.38832359518428716,53400.0,52300.0,2026-09-23T14:00:00+09:00
한국콜마,161890,KOSPI,제외,제외,70.80502170064392,0.97,150000.0,149200.0,47.3,0.89,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,58.573632,0.8183211427296333,150000.0,148800.0,2026-09-23T14:00:00+09:00
한온시스템,018880,KOSPI,제외,제외,36.55090433049984,-3.66,3355.0,3235.0,12.6,1.4,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,12.5135318,1.0445333776960826,3355.0,3220.0,2026-09-23T14:00:00+09:00
신세계,004170,KOSPI,제외,제외,46.37081101411356,-2.65,360500.0,349000.0,34.0,0.7,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,41.5003725,0.685601247485704,360500.0,345750.0,2026-09-23T14:00:00+09:00
한국가스공사,036460,KOSPI,제외,제외,58.210466645010364,-1.08,36000.0,35350.0,5.5,0.95,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,3.3140625,0.43776676321835195,36000.0,35350.0,2026-09-23T14:00:00+09:00
에스원,012750,KOSPI,제외,제외,53.076131439140795,-0.15,84000.0,82900.0,3.9,0.8,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,4.4239,0.6115404324589886,84000.0,83000.0,2026-09-23T14:00:00+09:00
DL이앤씨,375500,KOSPI,제외,제외,42.61944788466261,-2.8,86400.0,80300.0,32.9,0.83,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,42.60625,0.751586296913698,85500.0,80200.0,2026-09-23T14:00:00+09:00
두산퓨얼셀,336260,KOSPI,제외,제외,51.188574231133245,-1.64,49200.0,47300.0,15.6,0.34,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,26.971883,0.3671989672531896,49200.0,47050.0,2026-09-23T14:00:00+09:00
코스맥스,192820,KOSPI,제외,제외,57.01728112738226,-0.03,275000.0,273000.0,20.8,0.41,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,24.75935,0.45360459087011606,275000.0,272500.0,2026-09-23T14:00:00+09:00
강원랜드,035250,KOSPI,제외,제외,66.3198273567701,-0.59,14440.0,14330.0,4.7,1.17,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,8.3023064,1.7597574227249764,14440.0,14320.0,2026-09-23T14:00:00+09:00
영원무역,111770,KOSPI,제외,제외,40.953299962691275,-2.57,72400.0,69000.0,8.0,1.17,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,6.949387,0.7742618238538242,72400.0,69100.0,2026-09-23T14:00:00+09:00
포스코DX,022100,KOSPI,제외,제외,46.453841865420266,-2.46,20650.0,19920.0,7.4,1.1,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,7.0266566,0.7716876828310758,20650.0,19940.0,2026-09-23T14:00:00+09:00
팬오션,028670,KOSPI,제외,제외,53.394027068794855,-2.52,5800.0,5620.0,9.1,0.6,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,42.3996755,1.8833870694280466,5800.0,5570.0,2026-09-23T14:00:00+09:00
GS건설,006360,KOSPI,제외,제외,44.54057369002596,-2.84,37850.0,34500.0,80.9,1.08,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,98.275331,1.0160422554913469,37700.0,34300.0,2026-09-23T14:00:00+09:00
금호석유화학,011780,KOSPI,제외,제외,42.4478338066825,-1.66,118900.0,117100.0,8.5,0.63,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,10.618288,0.6411825360575384,118900.0,116800.0,2026-09-23T14:00:00+09:00
롯데쇼핑,023530,KOSPI,제외,제외,41.2978533599,-3.26,110700.0,104700.0,17.1,0.63,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,20.80288,0.5607243998340323,110600.0,103600.0,2026-09-23T14:00:00+09:00
서울보증보험,031210,KOSPI,제외,제외,48.906161231067756,-0.6,41400.0,41150.0,1.5,0.59,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,2.32485,0.7810583317718158,41400.0,41250.0,2026-09-23T14:00:00+09:00
현대엘리베이터,017800,KOSPI,제외,제외,58.87337364205805,-0.93,74700.0,73400.0,6.1,0.85,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,7.058057,0.9298254858918105,74700.0,73300.0,2026-09-23T14:00:00+09:00
넷마블,251270,KOSPI,제외,제외,60.80982158887248,-1.09,35100.0,34550.0,4.1,0.84,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,5.87727,1.0095354808494876,35100.0,34200.0,2026-09-23T14:00:00+09:00
iM금융지주,139130,KOSPI,제외,제외,49.98175300422169,-1.51,18200.0,17720.0,8.7,1.07,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,8.0776078,0.8673123310545237,18200.0,17690.0,2026-09-23T14:00:00+09:00
DN오토모티브,007340,KOSPI,제외,제외,56.82595392764805,-1.12,49800.0,47900.0,7.2,0.84,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,10.855251,1.2180529108603373,49800.0,47850.0,2026-09-23T14:00:00+09:00
SK바이오사이언스,302440,KOSPI,제외,제외,58.73934629577985,-0.43,36100.0,35500.0,1.9,0.6,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,3.173193,0.8938068277843502,36100.0,35550.0,2026-09-23T14:00:00+09:00
효성,004800,KOSPI,제외,제외,68.3370877726193,-0.17,168200.0,162100.0,12.4,2.35,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,5.552456,0.9333906007956367,168200.0,162400.0,2026-09-23T14:00:00+09:00
CJ제일제당,097950,KOSPI,제외,제외,62.356002849263874,0.25,178800.0,176300.0,15.2,1.38,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,17.7496,1.251873532674177,178800.0,176000.0,2026-09-23T14:00:00+09:00
미래에셋생명,085620,KOSPI,제외,제외,51.74910686572565,-1.18,20050.0,19410.0,1.6,0.38,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,3.019374,0.8545727365571331,20050.0,19350.0,2026-09-23T14:00:00+09:00
F&F,383220,KOSPI,제외,제외,53.31673308691491,-1.19,68600.0,67000.0,6.2,1.48,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,7.587402,0.9118426911334095,68600.0,67300.0,2026-09-23T14:00:00+09:00
코리안리,003690,KOSPI,제외,제외,43.047789858821396,-1.82,14790.0,14620.0,5.7,1.57,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,4.3832922,0.7087540923151382,14790.0,14610.0,2026-09-23T14:00:00+09:00
롯데케미칼,011170,KOSPI,제외,제외,43.45447234348776,-2.47,64000.0,60400.0,9.9,0.63,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,11.1042,0.7215981369274737,64000.0,60000.0,2026-09-23T14:00:00+09:00
한솔케미칼,014680,KOSPI,제외,제외,45.50226355409854,3.19,235000.0,237500.0,31.7,3.75,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,19.219155,1.6182200901342751,240000.0,235500.0,2026-09-23T14:00:00+09:00
동서,026960,KOSPI,제외,제외,57.42020517716257,-0.15,25700.0,25350.0,1.5,1.2,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,1.25222,0.7694472505081638,25700.0,25400.0,2026-09-23T14:00:00+09:00
에코프로머티,450080,KOSPI,제외,제외,58.74055748190962,-0.18,36100.0,34950.0,4.4,0.52,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,8.537484,0.6441253675906818,36100.0,34800.0,2026-09-23T14:00:00+09:00
한올바이오파마,009420,KOSPI,제외,제외,47.067602634210445,-1.08,48000.0,46750.0,7.6,0.46,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,8.322105,0.4497545228956184,48000.0,46500.0,2026-09-23T14:00:00+09:00
롯데지주,004990,KOSPI,제외,제외,59.173711144211936,-0.49,24700.0,24300.0,1.5,0.44,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,3.0284095,0.6632219050006148,24700.0,24350.0,2026-09-23T14:00:00+09:00
한화비전,489790,KOSPI,제외,제외,60.108656332984125,0.96,48850.0,47800.0,7.0,0.79,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,9.080882,0.8557243719423546,48850.0,47900.0,2026-09-23T14:00:00+09:00
현대지에프홀딩스,005440,KOSPI,제외,제외,53.89182963143861,-0.51,13360.0,13010.0,5.2,1.05,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,6.00431,1.0551031782366929,13360.0,13000.0,2026-09-23T14:00:00+09:00
농심,004370,KOSPI,제외,제외,54.82076849145925,-0.66,394000.0,392000.0,5.5,0.41,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,8.38983,0.4791989732711219,394000.0,389500.0,2026-09-23T14:00:00+09:00
한국앤컴퍼니,000240,KOSPI,제외,제외,66.62036487436531,0.3,25050.0,24750.0,3.0,1.75,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,2.991114,1.3251482372788845,25050.0,24600.0,2026-09-23T14:00:00+09:00
BGF리테일,282330,KOSPI,제외,제외,35.6716610509656,-2.51,135500.0,133100.0,4.1,0.59,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,5.171232,0.5029995021296759,135000.0,132800.0,2026-09-23T14:00:00+09:00
달바글로벌,483650,KOSPI,제외,제외,69.0136023910333,0.35,189000.0,183100.0,24.9,0.64,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,24.849027,0.5481031090474864,189000.0,182700.0,2026-09-23T14:00:00+09:00
신영증권,001720,KOSPI,제외,제외,42.36590425891264,-1.94,139600.0,138000.0,0.8,0.87,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,1.940088,1.4848682334887655,139600.0,137400.0,2026-09-23T14:00:00+09:00
에스엘,005850,KOSPI,제외,제외,57.62997346383215,-3.27,49650.0,47900.0,11.0,2.94,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,16.21152,3.2972974814497373,49650.0,48000.0,2026-09-23T14:00:00+09:00
SK가스,018670,KOSPI,제외,제외,52.121529639361164,-0.38,243500.0,240000.0,3.0,1.03,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,3.7128,0.7789657429631246,243500.0,240000.0,2026-09-23T14:00:00+09:00
케이뱅크,279570,KOSPI,제외,제외,41.830968475001875,-1.82,5380.0,5330.0,1.9,0.52,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,2.744226,0.6435362273788325,5380.0,5340.0,2026-09-23T14:00:00+09:00
풍산,103140,KOSPI,제외,제외,55.40307279076565,-2.31,80900.0,77100.0,10.2,1.07,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,14.098227,0.9131139261297676,80900.0,76700.0,2026-09-23T14:00:00+09:00
HL만도,204320,KOSPI,제외,제외,34.451016130221355,-3.94,46600.0,45050.0,9.7,0.71,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,11.836695,0.5983987050757166,46300.0,45075.0,2026-09-23T14:00:00+09:00
영원무역홀딩스,009970,KOSPI,제외,제외,49.833429687196166,-1.73,170000.0,163000.0,1.8,1.31,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,2.19724,1.1127012341177602,170000.0,163000.0,2026-09-23T14:00:00+09:00
씨에스윈드,112610,KOSPI,제외,제외,51.04660713252734,-1.08,51000.0,49900.0,6.9,0.49,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,12.372,0.6303869756710982,51000.0,50000.0,2026-09-23T14:00:00+09:00
롯데에너지머티리얼즈,020150,KOSPI,제외,제외,37.87574098472798,-1.32,41050.0,40050.0,1.8,0.19,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,4.313801,0.29928954826128706,41050.0,39950.0,2026-09-23T14:00:00+09:00
현대백화점,069960,KOSPI,제외,제외,53.47648103366064,-2.22,100500.0,96400.0,13.8,0.64,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,18.04393,0.6546582869306856,100500.0,95800.0,2026-09-23T14:00:00+09:00
한전KPS,051600,KOSPI,제외,제외,47.581610584560536,-1.79,47200.0,45750.0,3.0,0.59,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,5.161815,0.5912083864346143,47150.0,45700.0,2026-09-23T14:00:00+09:00
제일기획,030000,KOSPI,제외,제외,51.82371252832813,2.01,17765.0,17670.0,3.9,0.65,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,5.5148575,0.6003615630779616,17765.0,17690.0,2026-09-23T14:00:00+09:00
아모레퍼시픽홀딩스,002790,KOSPI,제외,제외,55.91559335328615,-0.16,26650.0,26450.0,2.7,1.23,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,3.1670065,1.2334531114978762,26650.0,26350.0,2026-09-23T14:00:00+09:00
미스토홀딩스,081660,KOSPI,제외,제외,45.90015690391844,-0.67,38100.0,37700.0,10.5,2.45,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,13.053852,2.13109283619242,38100.0,37800.0,2026-09-23T14:00:00+09:00
이마트,139480,KOSPI,제외,제외,41.128612900318224,-2.85,73300.0,71400.0,14.4,1.66,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,11.075568,1.1077568608890767,73300.0,71400.0,2026-09-23T14:00:00+09:00
LS에코에너지,229640,KOSPI,제외,제외,57.0319503128582,2.15,67800.0,64000.0,14.7,3.53,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,21.478772,4.581280899552233,67800.0,64300.0,2026-09-23T14:00:00+09:00
이수스페셜티케미컬,457190,KOSPI,제외,제외,58.17565259711013,-0.73,65300.0,64300.0,3.5,0.66,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,6.84928,0.675913710594344,65300.0,64000.0,2026-09-23T14:00:00+09:00
GS리테일,007070,KOSPI,제외,제외,45.0369040248303,-1.79,23250.0,22750.0,5.1,1.08,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,5.7969275,0.7066630522416978,23250.0,22750.0,2026-09-23T14:00:00+09:00
금호타이어,073240,KOSPI,제외,제외,31.24826408510671,-4.57,6810.0,6500.0,9.0,0.84,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,11.990745,0.994164871808954,6770.0,6500.0,2026-09-23T14:00:00+09:00
시프트업,462870,KOSPI,제외,제외,73.46155373413428,1.01,31850.0,31500.0,1.6,1.24,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,1.647872,1.0628807628309849,31850.0,31400.0,2026-09-23T14:00:00+09:00
NHN,181710,KOSPI,제외,제외,62.50213434639569,-0.69,58200.0,55400.0,15.7,1.25,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,14.731758,0.9326729134155477,58000.0,55800.0,2026-09-23T14:00:00+09:00
롯데렌탈,089860,KOSPI,제외,제외,66.25664970004951,0.46,50000.0,49650.0,2.6,0.65,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,1.92944,0.29915890242868143,49950.0,49600.0,2026-09-23T14:00:00+09:00
아시아나항공,020560,KOSPI,제외,제외,37.35482276058172,3.4,8550.0,8400.0,1.0,0.73,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,2.6991152,1.7029769624938644,8550.0,8420.0,2026-09-23T14:00:00+09:00
대한조선,439260,KOSPI,제외,제외,43.82657086812776,-2.43,46150.0,45450.0,2.5,1.6,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,1.6147475,0.771332008488845,46150.0,45550.0,2026-09-23T14:00:00+09:00
SK이터닉스,475150,KOSPI,제외,제외,62.14625081909554,0.11,51900.0,50700.0,18.3,0.48,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,15.284742,0.28078830263030885,51900.0,50600.0,2026-09-23T14:00:00+09:00
케이씨텍,281820,KOSPI,제외,제외,33.99063129099582,4.37,87800.0,86300.0,31.4,2.32,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,25.310927,1.6505760632065964,87800.0,86300.0,2026-09-23T14:00:00+09:00
다우기술,023590,KOSPI,제외,제외,68.97897763236128,-1.55,40200.0,39200.0,2.2,1.44,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,3.3859235,1.7736056013888495,40200.0,38950.0,2026-09-23T14:00:00+09:00
HD현대마린엔진,071970,KOSPI,제외,제외,30.740653679975782,-2.78,50600.0,48650.0,8.3,1.28,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,9.0065625,0.9155555896662126,50300.0,48750.0,2026-09-23T14:00:00+09:00
코오롱인더,120110,KOSPI,제외,제외,31.2384748013305,-2.4,55900.0,54000.0,9.2,0.6,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,8.138864,0.5309290588578846,55900.0,53800.0,2026-09-23T14:00:00+09:00
세아베스틸지주,001430,KOSPI,제외,제외,68.13280804464706,-0.54,45950.0,44600.0,9.7,1.84,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,8.388205,1.1296949103693572,45950.0,44300.0,2026-09-23T14:00:00+09:00
CJ대한통운,000120,KOSPI,제외,제외,61.096111855272056,-1.67,71600.0,70100.0,5.6,1.84,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,6.056835,1.5766692923511365,71600.0,69900.0,2026-09-23T14:00:00+09:00
호텔신라,008770,KOSPI,제외,제외,56.87287642511345,-1.44,40700.0,40150.0,5.8,0.7,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,7.076046,0.5770028825493642,40700.0,40100.0,2026-09-23T14:00:00+09:00
IPARK현대산업개발,294870,KOSPI,제외,제외,61.83458224080366,0.22,23800.0,23650.0,4.2,1.16,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,4.092396,0.6039795032852597,23800.0,23650.0,2026-09-23T14:00:00+09:00
코리아써키트,007810,KOSPI,제외,제외,38.70959154037433,4.12,66200.0,64500.0,35.0,3.52,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,24.985584,2.5256515695165174,66200.0,64800.0,2026-09-23T14:00:00+09:00
LX인터내셔널,001120,KOSPI,제외,제외,39.602183881005345,-3.15,41700.0,40450.0,8.8,1.82,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,7.1168,1.1784825265640027,41700.0,40000.0,2026-09-23T14:00:00+09:00
동원산업,006040,KOSPI,제외,제외,47.013812285824656,-1.46,35300.0,35100.0,1.5,1.04,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,2.22845,1.4359157091801114,35300.0,35000.0,2026-09-23T14:00:00+09:00
삼화콘덴서,001820,KOSPI,제외,제외,57.72253005809455,0.18,154600.0,146500.0,64.1,0.87,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,73.072737,0.8068598628174294,154600.0,146700.0,2026-09-23T14:00:00+09:00
HDC,012630,KOSPI,제외,제외,43.40244220484533,-1.86,26100.0,25350.0,1.7,0.51,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,2.0546175,0.5636281090185628,26050.0,25350.0,2026-09-23T14:00:00+09:00
후성,093370,KOSPI,제외,제외,54.8964125116381,-0.63,15050.0,13950.0,36.1,1.1,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,43.085135,1.073149175417772,15050.0,13900.0,2026-09-23T14:00:00+09:00
녹십자,006280,KOSPI,제외,제외,59.06782451056307,-0.37,125400.0,123500.0,1.9,0.91,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,2.306894,0.8357828596499587,125400.0,123100.0,2026-09-23T14:00:00+09:00
현대위아,011210,KOSPI,제외,제외,40.14678861696501,-3.05,53900.0,52300.0,3.5,0.86,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,3.951018,0.6866470608476707,53900.0,52200.0,2026-09-23T14:00:00+09:00
오리온홀딩스,001800,KOSPI,제외,제외,50.078912280086286,-1.68,23950.0,23700.0,2.2,1.48,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,3.42318,1.6759271090822836,23950.0,23600.0,2026-09-23T14:00:00+09:00
SK아이이테크놀로지,361610,KOSPI,제외,제외,50.91545041116778,2.81,17460.0,17250.0,7.0,0.89,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,13.6560996,1.3340159467372814,17460.0,17160.0,2026-09-23T14:00:00+09:00
코스모신소재,005070,KOSPI,제외,제외,60.39801512021391,0.49,42200.0,41300.0,2.5,0.72,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,3.2356375,0.5172001090142127,42200.0,41350.0,2026-09-23T14:00:00+09:00
효성티앤씨,298020,KOSPI,제외,제외,33.589321724491285,-1.82,316500.0,310500.0,3.6,0.67,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,3.38593,0.4533746547482637,316500.0,309500.0,2026-09-23T14:00:00+09:00
HD현대에너지솔루션,322000,KOSPI,제외,제외,54.36368018524307,-0.37,123900.0,119500.0,30.1,1.07,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,27.7692,0.6859821959641544,123900.0,120000.0,2026-09-23T14:00:00+09:00
알테오젠,196170,KOSDAQ,제외,제외,43.605915899696484,-1.06,257500.0,250000.0,46.0,0.37,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,56.613,0.36603187596282544,257500.0,250500.0,2026-09-23T14:00:00+09:00
에코프로,086520,KOSDAQ,제외,제외,56.371026785118865,-1.31,81500.0,79800.0,18.5,0.4,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,26.328496,0.32517711941616345,81500.0,79600.0,2026-09-23T14:00:00+09:00
에코프로비엠,247540,KOSDAQ,제외,제외,58.74650217275746,0.21,107600.0,105500.0,17.6,0.5,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,28.7793,0.47204502448055025,107600.0,104500.0,2026-09-23T14:00:00+09:00
주성엔지니어링,036930,KOSDAQ,제외,제외,66.90553309037529,0.9,207250.0,208000.0,362.3,2.92,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,213.7119875,1.1666138139825617,210000.0,208750.0,2026-09-23T14:00:00+09:00
레인보우로보틱스,277810,KOSDAQ,제외,제외,55.67442497308103,-0.88,452500.0,432500.0,16.7,0.62,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,17.03808,0.4764637706206011,452500.0,432000.0,2026-09-23T14:00:00+09:00
원익IPS,240810,KOSDAQ,제외,제외,55.059502414662006,2.02,144100.0,133500.0,195.0,2.79,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,164.87517,1.734628910154637,144100.0,133500.0,2026-09-23T14:00:00+09:00
이오테크닉스,039030,KOSDAQ,제외,제외,58.305466679812014,1.11,485500.0,478500.0,61.4,1.35,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,46.75998,0.660176155291118,485500.0,479000.0,2026-09-23T14:00:00+09:00
심텍,222800,KOSDAQ,제외,제외,42.505272165707666,3.12,152800.0,147800.0,74.5,0.79,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,98.399948,0.9046276989866656,152800.0,148600.0,2026-09-23T14:00:00+09:00
리노공업,058470,KOSDAQ,제외,제외,58.73213834934544,1.79,77500.0,74300.0,172.7,5.78,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,97.348134,1.9981868903075102,77500.0,74100.0,2026-09-23T14:00:00+09:00
HPSP,403870,KOSDAQ,제외,제외,57.25139597503312,1.3,56100.0,55300.0,59.0,0.73,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,68.034524,0.681599468221461,56100.0,55400.0,2026-09-23T14:00:00+09:00
ISC,095340,KOSDAQ,제외,제외,53.74433150037763,2.36,213000.0,212000.0,49.2,1.84,09-23 14:00,09-23 13:00,2026-09-23 14:00,False,False,False,,False,45.468,1.189931215966915,213000.0,210500.0,2026-09-23T14:00:00+09:00
